,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Lateral amygdalar nucleus,0.95442559,0.209234784,0.688685092,-0.279535525,-0.265441742,-0.751957673,-0.0945712703,-0.138208793,0.920600156,0.168322352,0.0378545758,0.0348222313,-0.295462409,0.79940242,0.989796021,-0.635208865,0.616715353,0.215928842,0.787895554,-0.56512067,0.867934373,-0.831418487,0.956839357,0.597892481,-0.554947501,0.542177967,-0.0299291975,0.504587439,0.720424621,-0.351879396,-0.0351074183,0.0762999061,0.567358506,-0.271583167,0.141071516,-0.114384996,0.0876537087,-0.278355501,0.0841523629,0.839323501,-0.477947953,0.0269445528,-0.389275806,-0.545534497,0.181240377,0.317818346,-0.515902156,-0.732784578,-0.152884725,0.00737932841,0.651747189,-0.366634683,-0.740868554,-0.796039433,-0.00115613191,0.00221836557,0.481931347,0.291518946,-0.490810271,-0.99061915,0.643479887,-0.735230099,0.5651517,0.532362296,0.406085065,-0.620325079,0.575826644,0.25194712,0.61607675,0.318739997,-0.08880056,0.358245303,-0.567726177,-0.0100798894,-0.327259596,0.328895579,0.506169399,-0.0791966023,-0.721764836,0.433909253,0.152525485,0.266152725,0.00948637485,0.610981282,0.85294513,0.715080226,-0.102160687,-0.0529746424,0.736289748,-0.280095883,0.54363502,0.400860646,0.813379678,0.069716078,-0.678658649,0.0782428157,0.113330053,-0.779990904,-0.104610394,-0.370479305,0.429010719,0.72797678,0.239311499,-0.32298566,0.867388641,0.204533547,-0.109932539,0.0174210419,0.524040697,1,-0.60271513,0.12321254,-0.3271469,0.052953227,0.949939885,0.11614867,0.181903011,0.230814751,0.353306908,-0.41551175,0.594807925,0.492512831,-0.491111688
Retrosplenial area ventral part,-0.560161945,0.463458662,-0.459759705,-0.042301293,0.835461509,0.679193529,-0.447132565,-0.207491115,-0.519431101,0.293675729,-0.624262407,-0.132599391,-0.175604116,-0.838893986,-0.553917698,0.560688616,0.25536223,-0.402428539,-0.884975443,-0.264326241,-0.442329973,0.133090562,-0.470013084,-0.104539151,0.00455656562,0.311962333,0.223138746,0.282481807,-0.849261132,0.281675129,0.0708347124,-0.676244758,-0.287489988,0.895196161,-0.314017015,-0.255632289,-0.44797864,-0.418607298,0.447316762,-0.850693766,-0.136429609,-0.513903058,0.771936084,0.645349442,0.256041784,-0.0733360025,0.826417177,0.857726305,0.788572102,-0.48514323,0.0729980466,-0.453346132,0.285319049,0.56748601,-0.16540696,-0.793022242,-0.605099663,0.385107459,-0.0400269071,0.656655384,-0.96343692,0.528574636,0.113167219,-0.501168632,0.425461607,0.518102897,0.10359966,-0.371608058,-0.332518549,0.443174463,-0.437564124,0.524795512,-0.132602895,0.0417313312,0.208599389,-0.0518886442,0.377468128,-0.397360179,0.683892482,-0.0938264494,0.0361727913,0.549862333,-0.149535709,-0.278492306,-0.200506936,-0.283030147,-0.383005681,0.0385054221,-0.298894874,0.0626970747,0.157140654,0.373466254,-0.0392345142,0.636148284,0.636785324,-0.593633752,-0.793477296,0.216906319,0.730401708,0.33074768,-0.910777302,0.0550779323,-0.472374311,0.645830596,-0.227044677,0.582919598,-0.192859376,0.106919221,0.00540714177,-0.60271513,1,-0.280684681,-0.179420679,-0.215011365,-0.709321381,0.379629543,0.59214269,0.578599035,0.323461753,0.306514556,0.240588875,-0.0321864046,0.455662479
Posterior complex of the thalamus,0.391553761,-0.141188747,-0.106460789,0.22871703,-0.649212875,-0.426091938,0.876997944,0.388955714,0.352896013,0.709182039,0.741102269,0.98000074,0.460114013,-0.155187758,0.229581637,0.414135882,-0.0879236023,0.959874725,0.419287702,-0.183595644,0.475174672,0.00855032319,0.32873505,-0.694529034,0.566398233,-0.0767369258,0.411905861,0.079804681,0.661332518,0.0284669733,0.343602767,0.714625097,0.0650908807,-0.541700075,0.587162272,-0.2426051,0.862893028,-0.37334107,0.592299088,0.237227029,0.419296289,0.403790129,0.270995301,0.155997988,-0.824789586,-0.574169632,-0.621371685,-0.55598621,-0.688148997,0.757401174,-0.490572034,0.500707444,0.545015156,0.437016564,-0.829838277,0.367724631,0.907052076,0.435635201,0.718510304,-0.0894979598,0.246689568,0.39283788,0.434880152,0.861717576,0.17623941,0.425257008,0.464950299,0.95947658,-0.392548087,-0.641292608,0.774946484,-0.178164495,0.543701732,0.844947306,0.620267816,-0.729880729,-0.259438448,0.782839737,-0.0872616164,-0.702800302,-0.612895171,-0.316333851,0.956474851,-0.258797002,0.331489203,-0.415294398,0.0492907341,0.939463668,0.653100826,0.293514294,-0.181328058,0.162459772,0.0841953989,-0.329805061,0.3676839,-0.499237159,0.633077214,0.476836427,0.129317312,0.786491625,0.314724222,0.183827189,0.969241845,0.456932717,-0.169955971,-0.583050337,0.958285218,-0.765571615,0.535025726,0.12321254,-0.280684681,1,0.866120436,0.66234009,0.349738658,0.350232322,-0.270322115,-0.431399342,0.384621901,0.777420275,-0.0826794167,0.710530193,0.472650617
Lateral dorsal nucleus of thalamus,-0.0831766679,-0.399445376,-0.371558908,0.378456353,-0.651427181,-0.107543675,0.949434067,0.487520173,-0.10637304,0.409010674,0.807544786,0.858051175,0.635573088,-0.366519371,-0.245081613,0.570501536,-0.539082356,0.813566098,0.147784391,0.277861964,0.00412127312,0.483978018,-0.166553489,-0.931686279,0.829842146,-0.499733026,0.304213077,-0.332627828,0.383903058,0.158865496,0.29740728,0.77725395,-0.203078813,-0.575798828,0.509077749,-0.0519395938,0.825609568,-0.0129937339,0.312961569,-0.0503055477,0.701207495,0.493268456,0.232608152,0.266661879,-0.899953058,-0.668535305,-0.471730253,-0.290265641,-0.740998604,0.792881072,-0.846548917,0.799282154,0.835874715,0.689667222,-0.654867194,0.562410458,0.665971023,0.0709040155,0.933205926,0.33269763,0.114695344,0.628606981,-0.0142471234,0.56157844,-0.235592622,0.583959869,0.00740832606,0.781144177,-0.616917601,-0.884932447,0.853022304,-0.540513257,0.86078401,0.717187491,0.670912607,-0.809449647,-0.655341099,0.845310185,0.156483311,-0.838697223,-0.626478291,-0.610334112,0.85961949,-0.510279812,-0.184313563,-0.708417838,0.2298529,0.824220226,0.193466207,0.401160993,-0.545089981,-0.229633866,-0.421492859,-0.52286991,0.537870353,-0.288095061,0.720084247,0.825138234,-0.0523217676,0.799210592,0.290237997,-0.313592444,0.82850299,0.389884702,-0.612048901,-0.808091386,0.947155677,-0.695731982,0.127479077,-0.3271469,-0.179420679,0.866120436,1,0.597209548,-0.0681358853,0.104701336,-0.528314547,-0.695425003,0.00552909547,0.827282182,-0.517543065,0.312054876,0.568750353
Substantia nigra reticular part,0.274622819,0.334932177,-0.599542974,0.844381124,-0.617362488,-0.669202552,0.508525646,-0.364108544,-0.0119639414,0.418395449,0.278091127,0.545559512,-0.222981809,-0.0132900441,0.0913724679,0.620479747,-0.106617544,0.45746219,0.0767982425,-0.0829927715,0.472138091,-0.174791712,0.202589849,-0.612420822,0.060351042,-0.297836367,-0.362644173,-0.303506546,0.470303929,-0.668947882,-0.467856232,0.278344053,-0.589632662,-0.3441012,0.987785161,-0.754042361,0.275589651,-0.397703337,0.371325344,-0.0876556945,-0.131086852,-0.252544603,-0.123850267,0.580834082,-0.253120576,0.145720014,-0.140149095,-0.173258035,-0.478431123,0.897566379,-0.525930629,0.248010604,0.533431369,0.366685144,-0.769627732,0.264146083,0.540314337,0.0607974737,0.278732651,0.0393572914,-0.00343757024,-0.0330002302,0.0332402183,0.760610143,0.027153875,0.65880323,0.119068345,0.450463415,0.192294632,-0.577516981,0.865165913,-0.109177,0.177111521,0.215879674,-0.0679594316,-0.895492226,-0.209675274,0.191297581,0.400370788,-0.839901681,-0.97644583,-0.00729615674,0.437903298,-0.726016943,0.189420467,-0.657217176,-0.542698838,0.51187952,0.499869828,0.878123942,0.256458039,0.32544199,-0.0187490949,-0.647077892,-0.0563929765,-0.366668962,0.445754315,0.224622998,-0.253058964,0.393127751,-0.0412762559,0.157960161,0.55129352,0.00650555949,-0.360533186,-0.539364573,0.760562635,-0.977814037,0.645495776,0.052953227,-0.215011365,0.66234009,0.597209548,1,0.0836651154,0.671337473,-0.558834927,-0.128700944,0.472659194,0.36062965,0.0964056011,0.248511894,-0.130840308
Ventral anterior-lateral complex of the thalamus,0.94974225,-0.0330176822,0.740296665,-0.335152341,-0.444081762,-0.725134993,0.190935339,0.143319816,0.967626102,0.244297661,0.333581693,0.272635737,0.0020707382,0.741434937,0.962390809,-0.608902977,0.455660038,0.478798545,0.922820611,-0.464628482,0.843562046,-0.659168622,0.931055115,0.401254605,-0.267760035,0.433306327,0.168250647,0.46431059,0.856902706,-0.170447567,0.189300113,0.364216511,0.671019995,-0.483839113,0.148342939,0.0364969718,0.388877163,-0.199163004,0.119270588,0.932492847,-0.18943726,0.308894661,-0.321978369,-0.632063456,-0.12861701,0.0348720895,-0.747644156,-0.899488323,-0.390026084,0.148564379,0.468316875,-0.104204159,-0.583137345,-0.675034647,-0.0906714943,0.20311502,0.692283162,0.315253851,-0.204208096,-0.96052486,0.774889719,-0.542379153,0.590409503,0.64943726,0.317989156,-0.594537885,0.59162683,0.50462932,0.375713424,0.0927363034,0.0756518467,0.16797014,-0.290413304,0.234991134,-0.0666116832,0.225070009,0.307794517,0.234942652,-0.827436662,0.314770908,0.126300175,0.0159202576,0.271174104,0.621690438,0.805305095,0.636227304,0.12254923,0.165755048,0.76878386,-0.337817952,0.295329062,0.248708968,0.706350944,-0.0164920115,-0.517585219,0.0698758157,0.346453485,-0.556826696,-0.102638285,-0.169520975,0.623506443,0.615444115,0.491245462,-0.21083758,0.770284243,-0.0120431136,0.106920109,-0.0498858054,0.469098744,0.949939885,-0.709321381,0.349738658,-0.0681358853,0.0836651154,1,0.00162538528,0.0833986653,-0.0306329346,0.26302416,-0.198080656,0.395256072,0.603326839,-0.279621259
Olivary pretectal nucleus,0.308662005,0.866251648,-0.50487021,0.501825708,0.107227174,-0.406054249,-0.0751730948,-0.613638549,0.0789907058,0.720592649,-0.351174465,0.332779289,-0.565343776,-0.282495919,0.184870263,0.64113976,0.548460092,0.119460213,-0.276697281,-0.677603543,0.531777168,-0.560663824,0.335254525,-0.217771156,-0.321378312,0.388166137,-0.137604236,0.325508993,0.044804992,-0.540093191,-0.372947332,-0.374257948,-0.418266479,0.391843755,0.626891473,-0.957441032,-0.159619013,-0.903665847,0.774935379,-0.346737936,-0.564826342,-0.700397971,0.360305229,0.753896963,0.169621337,0.282458296,0.349126171,0.208118822,0.256952783,0.295294727,0.0514673784,-0.467302599,0.233491647,0.323868585,-0.791324524,-0.531445416,0.173043427,0.587002682,-0.138999451,0.019290089,-0.506527566,-0.017588435,0.482819408,0.495573344,0.679233541,0.643282568,0.553749114,0.1656456,0.263483065,0.147259455,0.249635352,0.637360436,-0.357129728,0.188246683,-0.0954927851,-0.584536371,0.509729545,-0.289114759,0.529880497,-0.509479825,-0.689252803,0.694944162,0.208322359,-0.487655495,0.511027743,-0.359723288,-0.897751287,0.410006629,0.599731428,0.627227245,0.726180393,0.885224519,0.466807333,0.0973818186,0.101518464,-0.807848413,-0.313228611,-0.120600434,0.3977684,0.384317149,-0.630041242,0.649871333,0.149324763,0.389867701,0.0384173703,0.236382671,0.369537518,-0.704986265,0.880361338,0.11614867,0.379629543,0.350232322,0.104701336,0.671337473,0.00162538528,1,0.202131538,0.598611508,0.926551105,0.304750928,0.69575604,0.474975703,-0.0168545069
Paraventricular hypothalamic nucleus,0.142928531,0.408011927,0.390581341,-0.688252727,0.812215947,0.360944704,-0.564581152,0.0065680272,0.313038109,0.412445922,-0.549671524,-0.125863334,-0.146287035,-0.269500497,0.234546917,-0.161143679,0.791509091,-0.215275418,-0.202277232,-0.732628494,0.106457211,-0.42165323,0.260737619,0.512318657,-0.299390095,0.905322708,0.544626047,0.896225323,-0.373934779,0.408680823,0.423227282,-0.581031966,0.518858636,0.743033771,-0.606885973,0.00875802859,-0.288698571,-0.538356453,0.495661759,-0.0859567118,-0.317490349,-0.238925876,0.64307602,-0.05822702,0.303450928,-0.0834191812,0.333625502,0.232244088,0.760713934,-0.785774672,0.751259655,-0.75213936,-0.439418405,-0.127702945,0.0210998425,-0.85928834,-0.277031445,0.729514827,-0.37471311,-0.162008146,-0.405039038,0.0997285496,0.682485491,-0.271466978,0.802592736,-0.212206452,0.64037881,-0.150690801,-0.0847155013,0.852035727,-0.789084714,0.837623221,-0.526417808,0.169061977,0.184681538,0.505991614,0.836861681,-0.345057408,-0.128719977,0.522399204,0.539364887,0.688258868,-0.108154436,0.542871905,0.465076459,0.533132754,-0.146589049,-0.0118157225,0.18825526,-0.579830726,0.391477686,0.566732692,0.645518111,0.989059592,0.26270689,-0.49148067,-0.795260603,-0.382562501,0.859055268,0.0591392855,-0.478842323,0.60262213,-0.32071102,0.546795409,0.61527516,0.901093814,-0.435604444,0.458570676,0.212501611,0.181903011,0.59214269,-0.270322115,-0.528314547,-0.558834927,0.0833986653,0.202131538,1,0.725101328,0.459600371,0.0142590581,0.642143954,0.433516154,0.300680239
Precommissural nucleus,0.186355104,0.88960587,-0.0375373818,-0.0932567976,0.740822403,-0.00569431354,-0.80883615,-0.682789149,0.108603534,0.279285772,-0.898345819,-0.388116085,-0.774516973,-0.0952698015,0.235877622,0.0507751929,0.845329819,-0.53557499,-0.40597819,-0.74533368,0.267656259,-0.693110603,0.289215646,0.548039588,-0.763766918,0.758944665,-0.130435887,0.612788759,-0.399170735,-0.29072515,-0.305503409,-0.905680616,-0.0450943183,0.850670446,-0.121540621,-0.548552046,-0.724137734,-0.673719749,0.407163062,-0.294341392,-0.844910721,-0.825268983,0.290774801,0.337327372,0.754733003,0.554165841,0.66930919,0.458284148,0.866416575,-0.547752678,0.720613867,-0.978932447,-0.441101068,-0.198381901,-0.0618711859,-0.932906281,-0.450989307,0.489989053,-0.744636462,-0.145531648,-0.568428556,-0.315281838,0.43897159,-0.185938641,0.754682091,0.0277808457,0.456416186,-0.471728837,0.477434275,0.867585529,-0.606164959,0.94122402,-0.8672356,-0.300927057,-0.410382931,0.266365956,0.920669555,-0.815760815,0.268243993,0.325715157,0.109814839,0.990958368,-0.459179692,0.113238306,0.477272029,0.308122588,-0.738350741,-0.27753014,0.223221331,0.00000860289047,0.857575746,0.814855758,0.657481549,0.664957902,-0.143208956,-0.459565699,-0.893284571,-0.635062969,0.528933159,-0.22475308,-0.757375042,0.698566752,-0.558091104,0.173684564,0.500364927,0.898587568,-0.493189473,0.136825866,0.469687155,0.230814751,0.578599035,-0.431399342,-0.695425003,-0.128700944,-0.0306329346,0.598611508,0.725101328,1,0.663374119,-0.300217978,0.884330973,0.161271557,-0.246092608
Lateral habenula,0.529554078,0.818766245,-0.162791758,0.163016922,0.17818435,-0.415445991,-0.101659975,-0.434707448,0.390989236,0.846775863,-0.311671427,0.396828957,-0.461758717,-0.18550024,0.440166242,0.404835972,0.775832369,0.231920842,-0.0620217052,-0.895783005,0.690842434,-0.721989265,0.576988289,-0.0192234255,-0.348844399,0.674846609,0.130454542,0.643371658,0.16446782,-0.352438353,-0.104357725,-0.33711411,-0.0472210169,0.396088846,0.425944552,-0.807788011,-0.0495180895,-0.991232522,0.879643367,-0.102202883,-0.555994993,-0.546907049,0.459588335,0.496919694,0.11804052,0.152788088,0.174858556,0.00431128577,0.29273843,0.115709409,0.31164785,-0.58232915,0.00220590869,0.142139113,-0.755498384,-0.621489642,0.293993984,0.817592048,-0.192005153,-0.233728178,-0.361921336,-0.0491642934,0.771617039,0.548895454,0.888601207,0.395074612,0.82089309,0.294892783,0.223978626,0.330773983,0.064392009,0.79655837,-0.454644015,0.345289692,0.031363833,-0.363105761,0.709762412,-0.212965366,0.225138769,-0.275329397,-0.446408947,0.753449223,0.29651919,-0.142095188,0.760010383,-0.053373517,-0.757197365,0.469888104,0.776408877,0.306255642,0.758721677,0.971650705,0.732135458,0.343419001,0.101233552,-0.857979728,-0.36440664,-0.27530032,0.584653375,0.387244174,-0.50921205,0.863118583,0.227908076,0.496811149,0.35395963,0.404939035,0.297447857,-0.535551807,0.943555093,0.353306908,0.323461753,0.384621901,0.00552909547,0.472659194,0.26302416,0.926551105,0.459600371,0.663374119,1,0.301127031,0.840584518,0.721540563,0.0735412549
Superior colliculus motor related,-0.150844585,-0.142656379,-0.339832072,0.0945401037,-0.155940106,0.199855486,0.691864948,0.494273297,-0.0897875818,0.720185812,0.498461941,0.869349683,0.595451425,-0.726680396,-0.287937558,0.692436272,-0.168900721,0.715170503,-0.132912271,-0.0975801078,-0.0421764799,0.368263865,-0.168053807,-0.824018566,0.783151911,-0.0603213879,0.642618921,0.114380583,0.060517774,0.427540813,0.542008585,0.438107515,-0.0525341901,-0.0882645224,0.217221135,-0.119085996,0.681859558,-0.367631289,0.687352118,-0.2920041,0.59756441,0.315857161,0.737241359,0.422136582,-0.801300434,-0.79804705,-0.179351639,-0.0185061062,-0.289252556,0.40845322,-0.575324447,0.432721296,0.792507552,0.839905214,-0.763102486,0.0412534961,0.476332861,0.511324928,0.854382331,0.444257018,-0.283949236,0.866601361,0.331978135,0.388711474,0.213921893,0.673940428,0.334812865,0.716548824,-0.800178284,-0.486236665,0.484354306,-0.0870997558,0.68024545,0.888588636,0.880090934,-0.681646434,-0.249781002,0.688018463,0.273583479,-0.715522559,-0.443073272,-0.228435232,0.874569902,-0.381965261,-0.0299296309,-0.607253599,0.093796245,0.924341364,0.239979656,0.195223926,-0.383230085,0.100245372,-0.173594763,0.0244198129,0.867077031,-0.691190531,0.248296633,0.788857487,0.511527576,0.995785293,-0.11184782,-0.0506240855,0.666943714,0.839063019,-0.445853319,-0.345341035,0.81064287,-0.541958448,0.249048129,-0.41551175,0.306514556,0.777420275,0.827282182,0.36062965,-0.198080656,0.304750928,0.0142590581,-0.300217978,0.301127031,1,-0.216851083,0.546149464,0.877151574
Medial pretectal area,0.611515467,0.862272729,0.162646781,-0.100303744,0.403616226,-0.396204102,-0.5395008,-0.587924397,0.509945791,0.503055941,-0.615617372,-0.0828466219,-0.705006897,0.155296225,0.623366832,-0.0549847829,0.964350741,-0.161672721,0.0122147595,-0.927958727,0.682317743,-0.929272431,0.688557571,0.520029808,-0.751210766,0.855911997,-0.0393179662,0.747654151,0.0669994846,-0.403552139,-0.221351465,-0.615339071,0.155808639,0.537070197,0.114963548,-0.62538061,-0.408849771,-0.818519643,0.559925476,0.0821061621,-0.840715683,-0.652856936,0.191935355,0.173342922,0.541519675,0.48084018,0.272130205,0.0181161217,0.552745771,-0.282324199,0.749863421,-0.891937068,-0.512058245,-0.341617864,-0.286500393,-0.752520233,-0.00125761629,0.659999212,-0.66664959,-0.502312986,-0.232265283,-0.450619258,0.708558346,0.254459553,0.876983082,-0.0668033951,0.738404137,-0.0909744714,0.562007459,0.728151401,-0.366220266,0.938681366,-0.85219064,-0.0627734874,-0.338898844,0.150308579,0.94864856,-0.57373093,-0.0176404376,0.249937331,-0.0284222651,0.920790135,-0.165922878,0.231440789,0.824147406,0.409629523,-0.715671464,-0.0237506369,0.640287008,0.00182679094,0.938208541,0.936154532,0.907189434,0.530221056,-0.280423284,-0.52753619,-0.605865405,-0.729699659,0.470590725,-0.128774119,-0.464747038,0.944923274,-0.168745217,0.158345205,0.708940942,0.731925617,-0.228365145,-0.0890583954,0.766280729,0.594807925,0.240588875,-0.0826794167,-0.517543065,0.0964056011,0.395256072,0.69575604,0.642143954,0.884330973,0.840584518,-0.216851083,1,0.504191978,-0.284877483
Medial amygdalar nucleus,0.684598665,0.213525461,0.321689257,-0.28570118,-0.119982586,-0.357537886,0.3581931,0.268092411,0.738093548,0.903960265,0.282749898,0.755608683,0.193072178,-0.077147805,0.611477072,0.0898154925,0.590958893,0.728837828,0.435605807,-0.770053927,0.714924568,-0.49461083,0.704846812,-0.108041865,0.124755398,0.642789475,0.655181985,0.754460183,0.524263648,0.15415854,0.516916744,0.251959308,0.509708343,-0.0652709225,0.180518404,-0.257471734,0.560079781,-0.737950735,0.835532312,0.366843641,0.00585727474,0.176113501,0.513594301,-0.0335656511,-0.44470836,-0.428074729,-0.446176145,-0.517600709,-0.14714542,0.166424426,0.227634757,-0.153720415,-0.0111302816,0.0741596208,-0.699348679,-0.227695653,0.723603898,0.897929275,0.228979264,-0.445791913,0.123695853,0.180250593,0.941767812,0.713604173,0.761858451,0.0725645479,0.946575717,0.77873912,-0.196328968,0.0739562187,0.150809485,0.474995248,-0.0349960746,0.803871815,0.530290196,-0.227359048,0.444329747,0.409581534,-0.333197027,-0.163570797,-0.162789533,0.247227682,0.735810305,0.266014359,0.806492408,0.16359895,-0.103895506,0.768585153,0.876862384,-0.163188718,0.258820781,0.61390613,0.697787718,0.3432668,0.276741589,-0.711952437,0.0680723804,-0.055450983,0.606236143,0.595613936,0.0722416396,0.736545508,0.680727724,0.629006799,0.470793518,0.122704129,0.512652864,-0.375653436,0.743618367,0.492512831,-0.0321864046,0.710530193,0.312054876,0.248511894,0.603326839,0.474975703,0.433516154,0.161271557,0.721540563,0.546149464,0.504191978,1,0.434748767
Superior colliculus sensory related,-0.324477104,-0.316046392,-0.0745333665,-0.321082868,0.165247746,0.571772388,0.46310742,0.700392494,-0.114956031,0.542649322,0.371666887,0.63156456,0.738930423,-0.782012189,-0.376180381,0.432906721,-0.132725915,0.50709386,-0.206933129,-0.051624037,-0.306864079,0.492965366,-0.30498977,-0.567453435,0.800551324,0.0795385738,0.858359643,0.265473784,-0.200977618,0.795569128,0.80417886,0.306882609,0.225879523,0.0992956531,-0.277909956,0.254327361,0.56604246,-0.18377764,0.535973661,-0.291069695,0.699334752,0.449829375,0.852341597,0.169476489,-0.710721841,-0.915758852,-0.0943560314,0.0956358397,-0.0472247174,-0.0319660444,-0.349708199,0.329199388,0.579889837,0.718543169,-0.412421708,-0.100926315,0.207064632,0.503014744,0.763004588,0.475201926,-0.322390198,0.945968331,0.319694809,0.00480041073,0.207070952,0.393349972,0.279054801,0.511705979,-0.951485342,-0.218250726,0.0664599361,-0.0365912052,0.632511498,0.82115276,0.96443823,-0.269421494,-0.161296316,0.619260918,0.109414366,-0.335702465,0.0258531533,-0.23336186,0.691576188,-0.0506875052,-0.147964115,-0.323231248,0.368422429,0.710293669,-0.0209801706,-0.231346435,-0.539523825,-0.0626746662,-0.190224284,0.358798509,0.958517996,-0.5478677,0.0216525006,0.731557507,0.674690503,0.855730632,-0.118004005,-0.147521908,0.407923373,0.889958935,-0.30646739,-0.0857494009,0.464163704,-0.0729517323,-0.076072902,-0.491111688,0.455662479,0.472650617,0.568750353,-0.130840308,-0.279621259,-0.0168545069,0.300680239,-0.246092608,0.0735412549,0.877151574,-0.284877483,0.434748767,1
