,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Posterior amygdalar nucleus,-0.325120094,-0.994204652,-0.781077837,-0.866912535,0.600350061,0.391200996,-0.0426494176,-0.54366833,-0.349732653,0.347239835,-0.628908406,-0.407695736,-0.534925356,0.36958425,-0.521814832,0.420697461,-0.457643618,-0.594746474,0.178533802,0.31397305,-0.914551973,0.405663187,0.125770608,-0.303871497,0.710459865,0.00282862076,-0.047565605,0.732896225,0.265069874,0.0599219333,0.39882105,-0.890392531,-0.0156939923,0.639650366,-0.310557003,0.022258541,-0.0092081705,0.0526187808,-0.0972827293,-0.00380248139,0.0581374027,0.0272154321,-0.720671689,0.408703089,0.0428475036,-0.208685744,0.568969192,0.739475286,0.662204312,-0.260160293,-0.635767809,-0.865506678,-0.920998989,0.00792726381,0.219329455,-0.411254124,-0.958736793,-0.095003924,0.449051183,0.135103826,0.365273494,0.415053815,0.62808576,0.113316563,0.42612347,-0.338635639,-0.0524906135,0.578206564,0.34701287,0.338506397,-0.972030715,-0.66916883,0.0174419755,0.30114678,0.200313395,-0.129693584,0.80239826,0.304884542,0.605766918,0.550442423,-0.061168196,0.627934919,0.609437954,-0.413397094,0.313310814,0.257376411,0.0940922072,0.124904152,0.173064961,-0.071332325,0.630248414,0.687256013,0.427066336,0.307338934,0.415553562,-0.190454643,-0.297013416,0.0114678779,0.219632558,-0.292367587,-0.0478733213,0.590930968,0.595407824,0.58042423,0.882064353,0.145318037,0.15383941,-0.676921836,1,0.154764529,0.00606844194,-0.113238824,-0.0190129901,0.515597479,0.215679758,0.167700963,-0.448276104,-0.503431946,0.940299707,-0.154422661,0.00626648923,0.114618364,-0.0825999303
Lateral amygdalar nucleus,-0.415154399,-0.161940022,-0.551638699,0.245616973,-0.420688939,-0.84590263,-0.993340583,-0.862592262,-0.660019046,-0.172346028,0.657259973,-0.601883475,-0.911931783,-0.177042679,0.743546599,-0.831160493,0.76971246,-0.595005264,-0.938537211,-0.853077568,-0.109802897,-0.828028206,-0.641285618,0.890084481,-0.460905101,0.27117885,0.145220518,-0.122711443,-0.26020534,-0.219809174,-0.581206024,-0.336323892,-0.842897597,-0.413282668,-0.937475075,-0.944419499,-0.88776206,-0.926661173,0.300688333,-0.972028589,-0.953521626,-0.976427071,-0.710854103,-0.448140006,0.966072973,0.839554903,-0.677147737,0.0314174768,-0.351677671,-0.0370095286,0.625834025,0.321899557,-0.523218733,-0.907024373,-0.615726736,0.568563576,-0.420594644,0.810625207,-0.608841852,-0.852050783,-0.742465468,-0.763999252,0.32426909,-0.758708212,0.730822318,-0.343797911,-0.873569226,-0.573259102,-0.180269626,-0.325210152,-0.0771480132,-0.408985706,-0.952192914,-0.836289572,-0.449732351,0.399255057,0.24382112,-0.846996104,-0.0536104995,0.768130286,-0.297207955,-0.651851011,-0.390056675,-0.734997455,-0.262288605,0.161375242,-0.833624621,-0.769226678,-0.765213929,-0.799878711,-0.636350212,-0.18716157,0.538599008,-0.890467379,-0.740165136,-0.999327801,0.550599264,-0.811798311,-0.79170624,0.344790945,0.979235041,-0.0682926597,-0.545636869,-0.412010578,-0.328923527,-0.654217098,-0.791590759,-0.802213068,0.154764529,1,-0.176979279,-0.745165386,-0.72829346,0.292901722,-0.557242557,0.330451698,-0.903729016,0.429940238,-0.0232250485,0.67583726,0.756355639,0.206109811,0.961535251
Retrosplenial area ventral part,-0.791807179,-0.110000269,-0.365908386,-0.386607953,-0.500504634,0.238215778,0.154882273,-0.145747159,-0.588302769,-0.851220688,-0.284216903,-0.624646412,0.0520017106,-0.838791443,0.0213083219,0.167223624,-0.410065265,-0.523917491,0.0706331802,-0.0911039629,0.385256008,0.017558385,-0.599517558,-0.260263188,0.503503306,-0.995306475,-0.99880495,-0.579054355,-0.843261867,-0.912883966,-0.515904066,0.432538264,-0.363677993,-0.460881911,0.460351586,-0.103570214,-0.272898992,-0.143314688,-0.985264953,-0.00198587523,-0.038441451,0.0625042228,-0.225243039,-0.643676264,-0.405410122,0.254419298,0.414761774,0.676606756,-0.495251318,0.947583352,0.101874961,0.103399249,0.120195081,-0.221364811,-0.589185532,-0.756243639,0.112682709,-0.683538952,-0.436032238,-0.281030446,-0.305584462,-0.194167008,-0.768838036,-0.455985377,0.476071379,-0.827810033,0.629037158,-0.332481872,-0.847856438,-0.774886242,-0.238440976,0.716304399,-0.0775736461,-0.164468158,-0.747587167,-0.958675067,-0.591747288,-0.126721012,0.799281154,-0.581630496,-0.886983079,-0.0325005091,-0.520872069,-0.476720998,-0.822819601,-0.96335317,-0.34062213,-0.435189629,-0.417398957,-0.444662635,-0.0844791948,-0.594353093,-0.838359979,0.110294633,-0.249476395,0.18113503,-0.838140934,-0.409551849,-0.343161891,-0.929624845,-0.161665337,-0.744708912,-0.350565619,-0.5310448,0.0862704447,0.826490638,-0.384808025,-0.0818993955,0.00606844194,-0.176979279,1,-0.524010404,-0.535456703,-0.851378914,-0.650459436,0.866604872,-0.13879037,0.587490218,-0.253097282,-0.806057826,0.496270732,-0.992623608,-0.319229269
Posterior complex of the thalamus,0.889375925,0.190085016,0.707672199,0.0266484148,0.720177234,0.5835813,0.757204288,0.834677349,0.963587725,0.735700041,-0.394480723,0.936232276,0.74371072,0.731922169,-0.673890929,0.619648575,-0.4025427,0.857215991,0.772307656,0.811127086,-0.188975579,0.718013906,0.966977631,-0.604815047,0.0772318036,0.439187117,0.549747981,0.517829282,0.804575641,0.811463785,0.865005432,-0.0235536396,0.97871151,0.6878748,0.49475352,0.891559154,0.956321163,0.903841936,0.40419247,0.846020785,0.856224591,0.806908014,0.75220878,0.836237344,-0.563650246,-0.907426287,0.321737657,-0.467259271,0.65820904,-0.616874667,-0.629103227,-0.371823555,0.349856689,0.938557712,0.940134427,0.00814892405,0.264803585,-0.243488066,0.836146946,0.934460488,0.861710321,0.80615015,0.255375723,0.971400203,-0.94709287,0.85142739,0.331399104,0.738295997,0.740299652,0.816576863,0.204036097,-0.147176375,0.880567652,0.84595045,0.90278151,0.2996803,0.209652358,0.829758575,-0.479926417,-0.259267529,0.858096371,0.604481245,0.707594554,0.951484797,0.793751119,0.519411744,0.957807461,0.966736699,0.952409928,0.994818092,0.626308696,0.583055492,0.111138337,0.706910537,0.822947378,0.74085795,0.0821847849,0.983474317,0.926284904,0.323190326,-0.742644006,0.579241582,0.726986898,0.732834785,0.249757105,0.0119162684,0.952749808,0.735534142,-0.113238824,-0.745165386,-0.524010404,1,0.995488514,0.33574227,0.930756446,-0.870468355,0.868132857,-0.784731677,0.21564085,-0.0447898919,-0.993633231,0.49675545,-0.621318579
Lateral dorsal nucleus of thalamus,0.86815318,0.0976505433,0.63833617,-0.0504040985,0.782708515,0.617470036,0.751167899,0.785033424,0.937565516,0.778614423,-0.450257619,0.90519071,0.692512116,0.776793268,-0.72322121,0.657171616,-0.440646905,0.80733377,0.788141976,0.841682685,-0.27983075,0.755914615,0.98592042,-0.630199485,0.13809895,0.45143094,0.557262781,0.593845603,0.839634086,0.828023365,0.908696803,-0.112734295,0.981457942,0.753637174,0.459806743,0.894748581,0.958583423,0.910372918,0.40688272,0.845530921,0.862014102,0.808568381,0.686855455,0.882413584,-0.554595672,-0.930016376,0.370295425,-0.405653654,0.726519593,-0.652768552,-0.690161098,-0.454606606,0.26150584,0.941814418,0.96777757,-0.0214633547,0.173001507,-0.2441193,0.88361162,0.9504308,0.899691524,0.847484989,0.323858055,0.987429181,-0.912512028,0.829373554,0.318768889,0.796700748,0.783151034,0.857728242,0.115245607,-0.218915409,0.88299006,0.876179195,0.930557696,0.299011975,0.292431619,0.85988539,-0.432410466,-0.20027871,0.862917401,0.663964716,0.771231685,0.918110842,0.833111987,0.55525212,0.970628903,0.983607061,0.973607925,0.993297168,0.686635975,0.654942277,0.161537587,0.734419947,0.864996302,0.720571658,0.0643215129,0.989336404,0.950978666,0.306829078,-0.74506247,0.643869197,0.787234516,0.793855147,0.331825826,0.0156017721,0.971740357,0.672571989,-0.0190129901,-0.72829346,-0.535456703,0.995488514,1,0.394604563,0.958799538,-0.864996482,0.827391947,-0.839167602,0.307317519,-0.0495752641,-0.998872053,0.519495569,-0.625124467
Substantia nigra reticular part,0.474634581,-0.425483677,-0.126098389,-0.10093128,0.70134174,-0.0557339962,-0.216584733,-0.21056258,0.274669964,0.883801058,-0.0390822527,0.27946603,-0.375996972,0.884430505,-0.236377565,0.0201320982,0.161749652,0.0994649762,-0.0290565621,0.181989056,-0.79895117,0.138829448,0.528178066,0.121777332,-0.0914379576,0.858057122,0.827124985,0.854522055,0.829445574,0.785981263,0.601022425,-0.841120884,0.244073638,0.688488241,-0.607315315,0.0376117827,0.167955122,0.0877711877,0.800372497,-0.0631220815,0.000440988294,-0.101932822,-0.224129646,0.722390008,0.426126208,-0.266773025,-0.102868834,-0.190716663,0.73296482,-0.934103598,-0.370106089,-0.508373415,-0.605521013,0.132015657,0.56890158,0.464274316,-0.611824762,0.580145044,0.557553558,0.250820393,0.396155376,0.326257325,0.989891956,0.393222293,-0.136463487,0.502697872,-0.613594645,0.538518365,0.880336604,0.805103647,-0.300396517,-0.972063704,0.0127332889,0.238372685,0.703461642,0.767777525,0.924418823,0.207767135,-0.367919173,0.821118112,0.697299658,0.305938422,0.725134197,0.143240595,0.836714267,0.954018209,0.281304832,0.380928462,0.390785802,0.286713361,0.351942069,0.83994315,0.959698747,0.00639735432,0.374681434,-0.314588846,0.590498297,0.298629562,0.350270696,0.65668682,0.175160489,0.92519089,0.564334501,0.717473072,0.356477308,-0.664848658,0.351786329,-0.328537465,0.515597479,0.292901722,-0.851378914,0.33574227,0.394604563,1,0.622475412,-0.623563588,-0.170370049,-0.724578688,0.692084389,0.644371341,-0.366264582,0.908679489,0.289112651
Ventral anterior-lateral complex of the thalamus,0.822799628,-0.126784876,0.43731234,-0.171802738,0.909470037,0.577456156,0.607301515,0.576983885,0.837996576,0.913838624,-0.480133931,0.803537243,0.46162313,0.915109747,-0.748495467,0.632066762,-0.407904424,0.656434058,0.706796265,0.815345412,-0.527745292,0.742142567,0.992664697,-0.563844012,0.18852194,0.579287412,0.659330255,0.792746873,0.945698848,0.901143806,0.973893678,-0.387252948,0.910829976,0.886042464,0.235655559,0.795386657,0.875324289,0.82350424,0.515665743,0.727545893,0.763140085,0.690646951,0.466336784,0.977947495,-0.390190477,-0.89801497,0.372393478,-0.305946102,0.874510511,-0.803557231,-0.761976779,-0.613018021,-0.0125476779,0.855047861,0.996889872,0.0299122423,-0.0961226447,-0.101928764,0.948767283,0.903510839,0.918184119,0.863580344,0.572041701,0.963671523,-0.777193671,0.793125895,0.142209248,0.884293087,0.917050047,0.965358073,-0.0819550369,-0.48123648,0.779178083,0.856056707,0.990631781,0.410150227,0.551841524,0.835695752,-0.383575313,0.0668990517,0.898008143,0.724355795,0.905593552,0.785106454,0.94743248,0.721949503,0.922709271,0.959114661,0.958341625,0.923501892,0.754334909,0.837630337,0.398660064,0.68300889,0.889328991,0.541477381,0.146047346,0.932701568,0.935550985,0.373400999,-0.621860788,0.834321825,0.8836042,0.920248567,0.474966089,-0.110382217,0.946031165,0.436888772,0.215679758,-0.557242557,-0.650459436,0.930756446,0.958799538,0.622475412,1,-0.871065511,0.634376039,-0.952080621,0.53219998,0.0751068242,-0.953323684,0.663453664,-0.496620042
Olivary pretectal nucleus,-0.983577595,-0.269625122,-0.683954885,-0.324038283,-0.628627121,-0.149957804,-0.338525036,-0.604726868,-0.91085993,-0.863904053,-0.00605177149,-0.922264365,-0.43966527,-0.852412472,0.335995735,-0.207825289,-0.056400288,-0.839263925,-0.372927724,-0.473656731,0.234085623,-0.350090989,-0.871174804,0.157998005,0.317221737,-0.815630111,-0.884487548,-0.547234035,-0.906114493,-0.970586085,-0.738708958,0.171218,-0.756815574,-0.583899733,-0.0438447706,-0.555188006,-0.69161279,-0.58176828,-0.800431691,-0.47414551,-0.494490645,-0.412194372,-0.622098685,-0.794886564,0.086800499,0.631705367,0.115473401,0.723559949,-0.58475261,0.861555523,0.345655928,0.17960744,-0.219528115,-0.650416975,-0.840810232,-0.479595926,-0.180130449,-0.265412978,-0.671728897,-0.669491855,-0.61968787,-0.519752755,-0.519993164,-0.7926219,0.845020277,-0.984381401,0.170167194,-0.544664346,-0.864567923,-0.866207723,-0.348809684,0.42528526,-0.534631244,-0.536462101,-0.912668163,-0.730076163,-0.375332547,-0.505400417,0.787460913,-0.133012436,-0.99401467,-0.292922429,-0.632356156,-0.846561311,-0.883478259,-0.816429826,-0.720836481,-0.776925438,-0.753860836,-0.81785583,-0.334679777,-0.597050223,-0.499565371,-0.300653436,-0.560792477,-0.329266416,-0.556369771,-0.7830315,-0.692007752,-0.742980518,0.317363228,-0.690837426,-0.546976573,-0.655217307,-0.00101462084,0.481806807,-0.737308758,-0.526193597,0.167700963,0.330451698,0.866604872,-0.870468355,-0.864996482,-0.623563588,-0.871065511,1,-0.6097975,0.724340195,-0.170621424,-0.452648159,0.840209468,-0.834965721,0.155754875
Paraventricular hypothalamic nucleus,0.712659159,0.483981393,0.849312107,0.156924529,0.347951381,0.578458777,0.869974561,0.993841902,0.882185759,0.304025849,-0.320576412,0.857881332,0.977128467,0.297761608,-0.522761425,0.577180895,-0.437695039,0.878822648,0.777612646,0.706676763,0.264725328,0.623505044,0.723100463,-0.638761571,0.0518210356,0.0490336748,0.179995436,0.0599209822,0.406654906,0.453393652,0.560087977,0.449189989,0.879404813,0.317400554,0.810126558,0.882627507,0.89117199,0.869036958,0.0498264835,0.885441234,0.860534455,0.860748566,0.933692761,0.474148194,-0.770631094,-0.775216901,0.31810418,-0.456184844,0.264734354,-0.169023231,-0.404898749,-0.0587937259,0.721482718,0.888095772,0.668179815,-0.165909642,0.641961966,-0.504325192,0.546065111,0.817001824,0.654310005,0.625481989,-0.257865268,0.790911206,-0.936486347,0.662643168,0.622880249,0.443384076,0.310296748,0.422932891,0.438368913,0.363090562,0.883424658,0.717186435,0.570262832,-0.0377911324,-0.29077106,0.714534807,-0.374536606,-0.693401703,0.553069801,0.410284514,0.32339031,0.936584168,0.387709904,0.0615082707,0.830538578,0.790736992,0.767064229,0.881427782,0.410965878,0.137025461,-0.370544748,0.682714505,0.620133968,0.912793161,-0.160117911,0.856489255,0.754799863,0.0528118612,-0.827451666,0.103193488,0.418398501,0.355250222,0.00362724939,0.304172244,0.787215884,0.96067933,-0.448276104,-0.903729016,-0.13879037,0.868132857,0.827391947,-0.170370049,0.634376039,-0.6097975,1,-0.411903399,-0.191021103,-0.327129064,-0.837335497,0.0732080409,-0.75381495
Precommissural nucleus,-0.630767048,0.421870042,-0.141348787,0.413670325,-0.991522005,-0.618727918,-0.509403686,-0.332102872,-0.631037038,-0.924032103,0.60838128,-0.583715342,-0.229822923,-0.931893734,0.814966666,-0.67722217,0.488353836,-0.394375246,-0.667833961,-0.808931548,0.756938665,-0.77171615,-0.915979558,0.57872584,-0.375714342,-0.528450104,-0.582021468,-0.934198482,-0.925462431,-0.823637802,-0.984010847,0.628613153,-0.79428291,-0.982640773,-0.0945403879,-0.699606247,-0.763251226,-0.734606037,-0.44132434,-0.629952761,-0.681350087,-0.60613854,-0.182103152,-0.993871317,0.314702541,0.85143115,-0.492665721,0.0483839144,-0.980640808,0.803234579,0.864754532,0.808290383,0.305401033,-0.749788538,-0.948995423,0.0851755228,0.389652434,0.101279173,-0.976102022,-0.833580135,-0.919773891,-0.885358594,-0.714354315,-0.883274812,0.551291399,-0.601655412,-0.0909110717,-0.95844447,-0.926661316,-0.964036763,0.372731462,0.647265891,-0.683367372,-0.842033716,-0.941535824,-0.33886821,-0.747542797,-0.824604478,0.161129014,-0.246884489,-0.781941447,-0.827894967,-0.99154834,-0.562199483,-0.941719655,-0.731960231,-0.838753874,-0.8824659,-0.896590114,-0.789704505,-0.855940869,-0.959072676,-0.502083798,-0.686967415,-0.9092446,-0.404864481,-0.0537834489,-0.823006674,-0.8896901,-0.25477359,0.550512241,-0.929501284,-0.963746219,-0.995334162,-0.689003765,0.0705633566,-0.879006278,-0.16679682,-0.503431946,0.429940238,0.587490218,-0.784731677,-0.839167602,-0.724578688,-0.952080621,0.724340195,-0.411903399,1,-0.765625058,-0.0365679698,0.83746537,-0.636773003,0.448897185
Lateral habenula,0.0136528347,-0.901898942,-0.5283829,-0.787407804,0.832207401,0.503430405,0.137895547,-0.291523822,-0.0156131,0.633316873,-0.679072549,-0.0746070761,-0.330939638,0.652502829,-0.685471713,0.550151369,-0.499605431,-0.289125519,0.366810919,0.528145389,-0.98413233,0.579537697,0.448199566,-0.421532445,0.648485786,0.238962571,0.219407157,0.917481745,0.570612107,0.381766324,0.676367452,-0.923150415,0.285217287,0.857073373,-0.228062511,0.26755425,0.274591759,0.305081533,0.13140507,0.217961666,0.285197672,0.229975721,-0.475232646,0.693999879,-0.0565217791,-0.471047923,0.585946729,0.513059852,0.875390051,-0.529435161,-0.794178706,-0.950033921,-0.817075764,0.280296414,0.530730725,-0.30491312,-0.875050616,-0.072651603,0.707839692,0.409941458,0.61731391,0.637517644,0.770183727,0.419778782,0.107755956,-0.00501086535,-0.0408695251,0.794981545,0.633890387,0.636704338,-0.861073662,-0.775344138,0.256834686,0.533748236,0.52179797,0.0693529976,0.905839785,0.528539354,0.365009564,0.537319676,0.273275315,0.771678471,0.840217568,-0.0941742253,0.612114611,0.503147612,0.383503854,0.427272124,0.468103376,0.245293762,0.785970145,0.892114337,0.545782381,0.469891087,0.649138153,-0.0130521119,-0.164667581,0.318418818,0.49742245,-0.0859375371,-0.221126616,0.815936762,0.81092219,0.819899804,0.911049002,0.0434673299,0.445559369,-0.45459607,0.940299707,-0.0232250485,-0.253097282,0.21564085,0.307317519,0.692084389,0.53219998,-0.170621424,-0.191021103,-0.765625058,1,-0.0633979944,-0.314429875,0.362213249,-0.203883837
Superior colliculus motor related,0.388351467,0.221579919,0.119721317,0.624720111,-0.0422903032,-0.759698134,-0.683499511,-0.274992576,0.107489349,0.410748296,0.738129929,0.181188063,-0.444661329,0.393883254,0.549163917,-0.708414458,0.851187524,0.159847953,-0.645592817,-0.51466049,-0.113755512,-0.598128249,0.0116104662,0.780093802,-0.795679186,0.856130786,0.796523091,0.15631023,0.373236569,0.495313204,-0.0774483582,-0.286177037,-0.238205083,-0.0751600801,-0.799838706,-0.489343118,-0.32978028,-0.45837362,0.890650875,-0.570461826,-0.548976757,-0.625703289,-0.0871859098,0.0880557658,0.842830748,0.366908238,-0.826802986,-0.633805905,-0.0202338271,-0.622613341,0.450884684,0.326174723,-0.17018157,-0.381356377,-0.00314663091,0.963894421,-0.095340382,0.979281447,-0.16179165,-0.337875138,-0.311662003,-0.41439272,0.577899536,-0.155091765,-0.00561016398,0.458873757,-0.942602849,-0.244515544,0.403778067,0.269323099,0.356139746,-0.581113164,-0.510966651,-0.450294762,0.21018573,0.937933424,0.364403857,-0.483940404,-0.737545713,0.727083664,0.460794503,-0.512908105,-0.0121702227,0.000533143489,0.346049292,0.707611822,-0.27538606,-0.178650095,-0.200369007,-0.142712605,-0.467931555,0.140062749,0.801400449,-0.676132235,-0.361735445,-0.669737007,0.983088118,-0.194309953,-0.279208392,0.924760559,0.701787334,0.338651694,-0.219726725,-0.0109795824,-0.46713724,-0.99937195,-0.234094862,-0.251963885,-0.154422661,0.67583726,-0.806057826,-0.0447898919,-0.0495752641,0.644371341,0.0751068242,-0.452648159,-0.327129064,-0.0365679698,-0.0633979944,1,0.0966298088,0.788927357,0.810082808
Medial pretectal area,-0.8454674,-0.081561021,-0.62635071,0.0839908833,-0.785385491,-0.652804192,-0.780128619,-0.792173411,-0.927535768,-0.758901268,0.486460083,-0.891531211,-0.707874616,-0.757991547,0.749163845,-0.690158987,0.481177397,-0.793955625,-0.816443963,-0.864484067,0.278678242,-0.783377405,-0.982801974,0.665954681,-0.178457047,-0.41025151,-0.518217268,-0.588673627,-0.821003678,-0.802638179,-0.911472337,0.10400882,-0.989155979,-0.758151831,-0.493649705,-0.914588589,-0.970639263,-0.928892779,-0.363697742,-0.869151637,-0.884926001,-0.835044534,-0.684635998,-0.877657191,0.591595821,0.945092092,-0.410543862,0.370834655,-0.728702169,0.623169035,0.712286102,0.473000607,-0.263440928,-0.956411995,-0.965920376,0.0683557615,-0.17155202,0.289238824,-0.890658599,-0.963686133,-0.913171291,-0.866176357,-0.299456424,-0.991966298,0.906867322,-0.803472076,-0.361125147,-0.808585375,-0.76374474,-0.844261429,-0.0929810771,0.194940263,-0.903845124,-0.895810751,-0.918827669,-0.253813963,-0.278996161,-0.881151735,0.393431081,0.230285358,-0.838347995,-0.689009264,-0.772600422,-0.912753234,-0.816030266,-0.52202007,-0.980693239,-0.989313188,-0.980620298,-0.996220939,-0.709532602,-0.650068614,-0.126201906,-0.765027809,-0.881190744,-0.74817951,-0.0168852174,-0.995123042,-0.961978902,-0.261317373,0.775391396,-0.629292446,-0.798096229,-0.79493328,-0.35725501,-0.0626897532,-0.980216486,-0.678281763,0.00626648923,0.756355639,0.496270732,-0.993633231,-0.998872053,-0.366264582,-0.953323684,0.840209468,-0.837335497,0.83746537,-0.314429875,0.0966298088,1,-0.481823486,0.661064839
Medial amygdalar nucleus,0.741095619,-0.0110052424,0.263144443,0.283292205,0.562176769,-0.200086183,-0.170814979,0.0692845627,0.533450598,0.882802425,0.215134632,0.563307558,-0.126286776,0.873078022,-0.0739130237,-0.126037701,0.361590024,0.441345554,-0.060374854,0.11706621,-0.491786115,0.020558682,0.601251933,0.232851413,-0.420382011,0.990188384,0.986121044,0.659440148,0.864075775,0.909223842,0.551535764,-0.53857288,0.348216901,0.527661394,-0.504704583,0.0936627499,0.258457368,0.136879375,0.968713266,-0.0104582363,0.0332571171,-0.0707500231,0.128932374,0.680991531,0.418816693,-0.266604651,-0.351887364,-0.582445707,0.565163812,-0.970554153,-0.168747182,-0.201278484,-0.234925925,0.209175679,0.602433999,0.707739051,-0.230696114,0.676206217,0.477992887,0.284090585,0.337104941,0.232316953,0.840609741,0.456062799,-0.412269019,0.77605478,-0.64047298,0.391130057,0.879343339,0.804222357,0.119977779,-0.794461638,0.0672282733,0.188466147,0.75922325,0.93972462,0.684788233,0.151364414,-0.720958375,0.651306329,0.868221681,0.0987352466,0.583820587,0.41437242,0.849515956,0.987386254,0.338513541,0.436696977,0.42483091,0.422410177,0.150720275,0.668390992,0.888291515,-0.0838010559,0.287490576,-0.214457923,0.802254769,0.397293373,0.356452252,0.890946391,0.16661688,0.807446323,0.411436555,0.590188265,0.0151640598,-0.809994226,0.389920421,-0.00907589878,0.114618364,0.206109811,-0.992623608,0.49675545,0.519495569,0.908679489,0.663453664,-0.834965721,0.0732080409,-0.636773003,0.362213249,0.788927357,-0.481823486,1,0.318447513
Superior colliculus sensory related,-0.212430028,0.0894424521,-0.301342206,0.496244161,-0.475089772,-0.947453301,-0.977862432,-0.690690498,-0.474321331,-0.123889715,0.82603982,-0.399080697,-0.769503701,-0.135452028,0.840459902,-0.929620127,0.913910624,-0.363677287,-0.963659107,-0.888466117,0.0493759722,-0.901257094,-0.564843044,0.973329693,-0.686166072,0.408007844,0.297827953,-0.204868192,-0.191347394,-0.0943288956,-0.58203555,-0.18322474,-0.762304522,-0.482794153,-0.905958473,-0.907695193,-0.820643021,-0.891689648,0.45845065,-0.943289945,-0.934366043,-0.96416921,-0.490579521,-0.436399837,0.987864305,0.827069515,-0.850493626,-0.239788805,-0.423157663,-0.113794407,0.740781494,0.498564339,-0.312157256,-0.850852837,-0.563230136,0.758193521,-0.202589224,0.909387015,-0.632195713,-0.818251852,-0.761613014,-0.810341053,0.281443551,-0.6969808,0.541757222,-0.134708965,-0.928364251,-0.642701706,-0.132026638,-0.281525901,0.185417873,-0.346560057,-0.917922154,-0.858476424,-0.374425299,0.557865873,0.136990264,-0.875252642,-0.309266372,0.703431013,-0.145206751,-0.774361711,-0.444464634,-0.548672867,-0.207549552,0.237579451,-0.782137773,-0.712923613,-0.722797277,-0.695780054,-0.752255805,-0.2546664,0.546490292,-0.952631979,-0.77923139,-0.953204949,0.726170112,-0.731700018,-0.770174424,0.538464111,0.986155744,-0.0948814803,-0.617217369,-0.457578327,-0.536897329,-0.789943037,-0.748717739,-0.61040968,-0.0825999303,0.961535251,-0.319229269,-0.621318579,-0.625124467,0.289112651,-0.496620042,0.155754875,-0.75381495,0.448897185,-0.203883837,0.810082808,0.661064839,0.318447513,1
