,Olfactory tubercle,Pons,Nucleus accumbens,Pons motor related,Subthalamic nucleus,Dorsal auditory area,Primary somatosensory area mouth,Perirhinal area,Lateral preoptic area,Central medial nucleus of the thalamus,Entorhinal area medial part,Medial septal nucleus,Ectorhinal area,Lateral hypothalamic area,Basolateral amygdalar nucleus,Anteroventral preoptic nucleus,Central amygdalar nucleus,Agranular insular area,Diagonal band nucleus,Supplemental somatosensory area,Piriform area,Ventral auditory area,Orbital area lateral part,Intercalated amygdalar nucleus,Primary auditory area,Substantia innominata,Lateral septal complex,Posterior hypothalamic nucleus,Anterior hypothalamic nucleus,Bed nuclei of the stria terminalis,Orbital area ventrolateral part,Gustatory areas,Taenia tecta,Zona incerta,Subiculum,Dorsal peduncular area,Primary visual area,Visceral area,Midbrain reticular nucleus,Infralimbic area,Temporal association areas,posteromedial visual area,Medial geniculate complex,Ventral tegmental area,Tuberal nucleus,Parasubthalamic nucleus,Retrochiasmatic area,Suprachiasmatic nucleus,Anteroventral periventricular nucleus,Culmen,Endopiriform nucleus,Entorhinal area lateral part,Lateral visual area,Anterolateral visual area,Caudoputamen,Pedunculopontine nucleus,Agranular insular area ventral part,Periaqueductal gray,Dorsal part of the lateral geniculate complex,Retrosplenial area dorsal part,Frontal pole cerebral cortex,Primary somatosensory area upper limb,Anterior amygdalar area,Field CA1,Medial habenula,Presubiculum,Subparaventricular zone,Anteroventral nucleus of thalamus,Piriform-amygdalar area,Ventral medial nucleus of the thalamus,Inferior colliculus,Claustrum,Primary motor area,Anterodorsal nucleus,Mediodorsal nucleus of thalamus,Fundus of striatum,Magnocellular nucleus,Medial preoptic area,Postsubiculum,Paraventricular nucleus of the thalamus,Anterior cingulate area dorsal part,Medial preoptic nucleus,Reticular nucleus of the thalamus,Prelimbic area,Dorsomedial nucleus of the hypothalamus,Cortical amygdalar area,Secondary motor area,Field CA3,Field CA2,Interpeduncular nucleus,Ventrolateral preoptic nucleus,Globus pallidus external segment,Periventricular zone,Orbital area medial part,Primary somatosensory area lower limb,Agranular insular area posterior part,Parasubiculum,Lateral posterior nucleus of the thalamus,Primary somatosensory area trunk,Substantia nigra compact part,Cortical amygdalar area posterior part,Ventromedial hypothalamic nucleus,Central lateral nucleus of the thalamus,Parataenial nucleus,Periventricular hypothalamic nucleus posterior part,Median preoptic nucleus,Dentate gyrus,Anterior cingulate area ventral part,Posterior amygdalar nucleus,Lateral amygdalar nucleus,Retrosplenial area ventral part,Posterior complex of the thalamus,Lateral dorsal nucleus of thalamus,Substantia nigra reticular part,Ventral anterior-lateral complex of the thalamus,Olivary pretectal nucleus,Paraventricular hypothalamic nucleus,Precommissural nucleus,Lateral habenula,Superior colliculus motor related,Medial pretectal area,Medial amygdalar nucleus,Superior colliculus sensory related
Parasubthalamic nucleus,0.342883325,0.765866542,0.52494382,0.799024892,0.205028932,0.141582614,0.338076931,-0.799178065,0.68401801,0.13980223,-0.500373352,0.505104136,0.0260190495,0.626764563,0.229128584,0.134205077,0.697617754,0.365098536,0.478727539,0.21366196,0.670836651,-0.384590381,-0.512212039,0.0274566146,0.369685399,0.566982032,0.805635186,0.802307464,0.712569597,0.804906045,-0.514221597,0.744095766,-0.783358058,0.274923356,0.474892839,-0.858813764,-0.96539796,0.301281133,0.551747602,-0.570000069,-0.174675009,-0.816753948,0.582473111,0.606021419,0.548634209,1,0.475529986,0.287701184,0.35646515,0.565285754,0.26345884,-0.256551453,0.346839358,0.198345317,0.00447129976,0.603851382,0.665567274,0.676199263,-0.783911961,-0.728548924,-0.244876235,-0.57151102,0.701468874,-0.4738193,0.7564483,0.527378491,0.530349476,0.0460429376,0.0820999007,0.0851863091,-0.0801632641,0.769004911,-0.811189736,0.0815495839,-0.0805014444,0.221131949,0.770524033,0.758255006,0.440961204,0.660579583,0.849514806,0.807300147,-0.39108744,-0.699014319,0.754678304,0.456569782,-0.79178299,-0.199463419,-0.157324826,0.39364792,0.361617928,-0.655978347,0.485633886,0.0802005339,-0.643998175,0.230137297,0.546862082,-0.160376255,-0.708129776,0.426899693,0.426263328,0.548197527,0.148530544,0.508547784,0.511060127,0.240808381,-0.3841999,0.6841856,0.632981077,0.136745324,0.694840758,-0.174280143,-0.282456659,0.510902707,-0.477792698,0.490420984,0.438891069,0.707220884,0.177068722,0.717867944,0.727403012,0.44113786,0.832806974
Retrochiasmatic area,0.891625633,0.822429267,0.8740817,0.518365729,0.929182355,0.0596279273,0.46866356,0.0311873322,0.647036983,0.749068559,0.0969997444,0.54912496,0.746922986,0.791345008,-0.603828222,0.831565689,0.274453988,0.717492487,0.953364883,0.403956113,0.941787077,-0.0947949639,-0.334575363,0.452845297,-0.283977852,0.720805376,0.717889695,0.515462753,0.425289724,0.832045552,-0.149113269,0.858125096,-0.0794970306,0.845967656,0.872152187,-0.282915792,-0.582032677,0.614710272,0.631176815,0.0119667666,0.559338632,-0.31528465,0.276987734,0.725757327,0.936155628,0.475529986,1,0.776161296,0.787084501,0.464519666,-0.143472863,0.20467835,-0.159787527,-0.594879038,0.655379086,0.232418671,0.83428674,0.295271693,0.0329577921,-0.203969772,0.00300441592,-0.0850663301,0.883942557,-0.275773676,0.272808451,0.511540253,0.541144927,0.573880973,0.650305384,0.898367019,-0.586841518,0.901204,-0.0546605099,0.584200784,0.703823387,0.944356946,0.840520305,0.929918956,0.60309137,0.557526362,0.675123163,0.899785415,0.29251328,0.0622283539,0.72577791,0.671379896,-0.0510597603,-0.295178851,-0.554238029,0.418307935,0.979458919,0.0223825425,0.475951191,0.720939961,-0.139553188,0.632662475,0.250621034,0.434910635,-0.159798179,0.543812738,0.610161604,0.851255827,0.705393237,0.865908739,0.65408671,0.736227849,0.0891677025,0.588600752,0.639279014,-0.247858289,0.788665911,0.586852459,0.341188309,0.51704889,0.536758184,0.502486915,0.525989827,0.440024199,0.416844151,0.201235089,0.100211594,-0.0574732264,0.376954782
Suprachiasmatic nucleus,0.767240475,0.665267482,0.774009764,0.529079397,0.629606768,-0.511573212,0.390066534,0.151812633,0.200020952,0.958578834,-0.312798124,0.701846741,0.512317357,0.333176958,-0.855616916,0.868606972,-0.272646577,0.947218702,0.872184906,0.166631993,0.796045659,-0.609440945,0.306650261,-0.0569260192,-0.744668783,0.135544495,0.790525674,0.630872406,0.0322853316,0.527328158,0.461396859,0.843949431,0.341386692,0.486615975,0.386861078,0.127589317,-0.40824811,0.497393861,0.0762058915,0.487468906,0.104438979,-0.0531161686,-0.336348365,0.564463305,0.563101486,0.287701184,0.776161296,1,0.99730338,0.219172374,0.10929515,-0.354876533,-0.57285409,-0.844650289,0.379865215,-0.364569743,0.789957947,0.0417875058,0.271966618,-0.379142531,0.603864487,-0.0687541212,0.469511858,-0.620566688,0.541851611,0.171112153,0.810565437,0.501285568,0.42777021,0.614994246,-0.949456972,0.728058828,0.119962544,0.621736864,0.605887244,0.630582331,0.523047401,0.666454467,0.163214794,0.815562257,0.419077395,0.68575069,0.197761211,0.207557161,0.788065106,0.104083146,0.254758241,-0.747813474,-0.760053435,0.784114452,0.857314742,-0.314993906,0.827653599,0.834303702,0.074593348,0.438341977,-0.266735034,0.000064906663,-0.17847054,0.0488363114,0.0491518951,0.380555008,0.352335983,0.921951495,0.9289777,0.986423096,-0.4254499,0.663158823,0.0456022967,-0.2595912,0.586190707,0.178114664,0.053805847,-0.0583723025,0.509144611,0.849693986,0.876829639,0.657907864,0.509872924,-0.244383093,0.356790592,-0.502660039,0.113671622
Anteroventral periventricular nucleus,0.769361689,0.704427807,0.791488615,0.578211386,0.621572836,-0.495520348,0.403829891,0.0846411496,0.240829752,0.944792798,-0.351621751,0.724678933,0.494841185,0.365180487,-0.815999941,0.853822282,-0.218058144,0.952614659,0.883036265,0.174102956,0.823555722,-0.631790252,0.267918541,-0.0627001682,-0.700812308,0.166430737,0.833264253,0.679082062,0.0819175245,0.570784892,0.417221936,0.878477674,0.275499135,0.487329148,0.404675877,0.0619754412,-0.470932111,0.504259594,0.108395508,0.435641698,0.0785739368,-0.112970332,-0.290518415,0.593760299,0.583684248,0.35646515,0.787084501,0.99730338,1,0.254085577,0.131671578,-0.375406952,-0.53495451,-0.807674303,0.363382886,-0.315781363,0.819344256,0.0908424218,0.20463174,-0.430142474,0.576907518,-0.112971442,0.504489169,-0.646845418,0.591796062,0.202617966,0.834237636,0.4882146,0.417680003,0.598110215,-0.93414354,0.765055016,0.0537590356,0.609971315,0.579056197,0.623633081,0.56386611,0.702859213,0.186068738,0.849172333,0.470614752,0.726410982,0.15807006,0.147665831,0.826660816,0.127483994,0.188539177,-0.750027987,-0.753982402,0.799326893,0.85850215,-0.36490518,0.848673036,0.81796251,0.0239002619,0.439807682,-0.223842959,-0.0212327288,-0.231028141,0.0729576931,0.0719096081,0.404804906,0.346915286,0.936249627,0.947391441,0.980764032,-0.453252815,0.700157036,0.0844454533,-0.241315783,0.621201481,0.150887272,0.0236851689,-0.0257960662,0.454557952,0.870334417,0.892554281,0.699524839,0.510192409,-0.187030322,0.409798474,-0.460318306,0.172973356
Culmen,0.0261212389,0.811616257,0.765029707,0.824027474,0.22494127,-0.133170589,-0.417848527,-0.64775442,0.174060548,-0.026977096,-0.316123527,0.76584323,0.635359456,0.272404842,-0.0234955974,-0.0538475164,0.655104256,0.467691958,0.255808116,-0.450283191,0.38141954,-0.0775805469,-0.390482141,-0.166839571,0.328406506,0.496974676,0.493613784,0.675651306,0.936144192,0.374104035,-0.424255936,0.512668761,-0.508085571,0.059354012,0.637825108,-0.347792302,-0.736067435,-0.327834391,0.794364024,-0.0910355545,-0.043960796,-0.892670797,0.396341369,0.926027427,0.69555707,0.565285754,0.464519666,0.219172374,0.254085577,1,-0.623196447,-0.0115662183,0.66448513,0.222459964,-0.268357868,0.523391393,0.746965851,0.958645539,-0.635985973,-0.671142311,-0.468935182,-0.87097979,0.712920599,-0.563369661,0.393262213,0.984932276,0.569046821,-0.445058813,0.768443094,0.356368799,-0.188961214,0.424255361,-0.729317453,-0.433057719,-0.273780505,0.373327578,0.818947592,0.633043311,0.912387245,0.199928143,0.888754396,0.541078903,-0.643579731,0.102196886,0.655475816,0.737213856,-0.690628742,-0.368709959,-0.625371337,0.484171861,0.452879002,-0.250558391,0.425686094,0.526820316,-0.909792625,-0.314512683,0.811533773,-0.265288905,-0.826223274,0.87802634,0.776222151,0.733557683,-0.149162119,0.178232394,0.170594853,0.0640021242,0.0694629521,0.799146101,0.619082788,-0.706797898,0.891351227,-0.108396698,-0.494613878,0.787824629,-0.182028578,0.401348532,0.392750416,0.613016987,-0.532621813,0.781527323,0.469833362,-0.121061043,0.902612975
Endopiriform nucleus,0.233083232,-0.209680512,-0.365865584,-0.124368189,-0.171389331,0.0595664403,0.720363868,-0.0215463415,0.280642559,0.225297523,-0.289538411,-0.286053768,-0.744579428,0.116883642,0.15545331,0.182896067,-0.244891793,-0.0770126055,0.133324857,0.579996523,0.157064368,-0.468423361,0.175638764,0.00467436792,-0.166633788,-0.221964592,0.249916227,0.0740902355,-0.472211245,0.232998099,0.194949189,0.137636867,-0.0404727699,0.0477219824,-0.42193816,-0.280704286,-0.0545487067,0.574267335,-0.536984432,-0.261334282,-0.295498377,0.278354501,-0.104694887,-0.479998232,-0.372987425,0.26345884,-0.143472863,0.10929515,0.131671578,-0.623196447,1,-0.439575125,-0.526551153,-0.132020767,0.174028949,-0.211784616,-0.193716188,-0.476012172,0.024358187,-0.0369819057,0.488329183,0.390081286,-0.262666821,0.0261107104,0.389821881,-0.678949401,-0.0114383336,0.476010722,-0.826274341,-0.415662642,-0.00138224851,0.194336166,0.0746359917,0.537424284,0.16541926,-0.31823249,-0.272967662,-0.0698600398,-0.721903886,0.495122375,-0.247040674,0.0918887794,0.272035248,-0.709490331,0.0275973806,-0.57113955,0.100780981,0.0381463248,0.444122584,-0.0122119042,-0.199757156,-0.476277208,0.129432696,-0.449565355,0.43755097,0.464646645,-0.539551919,-0.0393592654,0.203110661,-0.718402812,-0.637323833,-0.44840832,0.153699332,0.295475981,0.390689855,0.239365247,-0.625990325,-0.183103047,-0.290662666,0.872702472,-0.376572641,-0.210482353,0.1443498,-0.574128212,-0.274626275,0.157471067,0.119234502,0.0903621059,0.755180003,-0.320248922,0.280041457,0.376179928,-0.27520098
Entorhinal area lateral part,0.179529607,-0.142707328,-0.0779541658,-0.47141667,0.48508519,0.792054664,0.098929146,0.366121865,0.391676217,-0.219927404,0.939612144,-0.504621789,0.381609742,0.453006288,0.121663066,0.056594656,0.374161052,-0.457889163,0.0188394379,0.389430662,-0.0131902472,0.951377326,-0.667105684,0.851641279,0.360755091,0.619456371,-0.469823532,-0.602526003,0.126932131,0.124978972,-0.576825658,-0.283647229,-0.12677932,0.544266854,0.531828067,-0.139696901,0.26392126,0.191220836,0.516244412,-0.370144104,0.882649103,0.136186522,0.575532649,-0.0894813705,0.332234102,-0.256551453,0.20467835,-0.354876533,-0.375406952,-0.0115662183,-0.439575125,1,0.274816781,0.0971294508,0.580881201,0.510133188,-0.240465266,-0.0881214078,0.183483208,0.714595379,-0.668620234,0.407853927,0.296603131,0.792554458,-0.807042931,0.159991072,-0.658265491,0.273871063,0.291887374,0.498102201,0.480524601,-0.0415022315,0.289031993,0.0941376657,0.378347461,0.476173876,0.0914815543,0.0682063686,0.382728828,-0.648243439,-0.0867574744,-0.0217243011,0.514967332,0.160542337,-0.451970472,0.603213448,0.0814568412,0.766563611,0.370964421,-0.737327154,0.115100155,0.891335329,-0.744664251,-0.143473292,0.152892458,0.34356636,0.381440318,0.855630779,0.509561508,0.463938362,0.591177738,0.451092826,0.607625459,-0.203292201,-0.567351621,-0.351222467,0.965722767,-0.484054232,0.559257324,0.00664234396,-0.0583459501,0.8312787,0.723720995,0.545258843,0.439638308,-0.731157423,-0.702394856,-0.706576644,-0.057174964,0.179148746,-0.821819282,0.42025056,-0.131903065
Lateral visual area,-0.500630828,0.209972453,0.0572231772,0.310543938,-0.254008797,0.357054463,-0.547240354,-0.704761773,0.107934398,-0.740224228,-0.0255398296,0.0865392923,0.105137541,0.0733940977,0.678443325,-0.677466654,0.826065585,-0.341535636,-0.397230061,-0.405239922,-0.216864264,0.396713316,-0.641863105,-0.029696671,0.890255691,0.389890852,-0.132516401,0.11639668,0.790882063,0.0116787305,-0.780310879,-0.158958771,-0.769933108,-0.253241628,0.283082914,-0.500989143,-0.37552688,-0.563288423,0.647490096,-0.551024664,-0.0925488417,-0.745318003,0.675210182,0.348747,0.192571286,0.346839358,-0.159787527,-0.57285409,-0.53495451,0.66448513,-0.526551153,0.274816781,1,0.846076874,-0.456324611,0.790789669,0.0455342246,0.782805408,-0.79508058,-0.287025531,-0.883614944,-0.663087558,0.299492794,0.0221849299,-0.043483784,0.693143968,-0.146455228,-0.689785721,0.272407543,-0.164069712,0.596956518,-0.118997296,-0.747037675,-0.776739911,-0.657330706,-0.142667556,0.337272877,0.0869193832,0.64353884,-0.402300361,0.471352792,0.00708251306,-0.662879613,-0.186449176,-0.0179244657,0.573253864,-0.829251813,0.306270113,0.110747808,-0.215501197,-0.253495584,-0.00296234931,-0.277616868,-0.240503328,-0.826634294,-0.511605325,0.913594138,-0.176162379,-0.562772425,0.707410959,0.638509596,0.366280127,-0.32233462,-0.499892608,-0.530223107,-0.684861625,0.366251094,0.170688444,0.556337171,-0.303511877,0.322480539,-0.199194955,-0.413910758,0.74023947,-0.576270948,-0.310955316,-0.344762174,0.0284066107,-0.758044814,0.890913018,0.148880012,0.387365827,0.709336025
Anterolateral visual area,-0.745764673,-0.222104169,-0.433777637,0.00253362643,-0.643431782,0.385302987,-0.458680217,-0.653937033,-0.0445523677,-0.942052835,-0.0939999441,-0.275966529,-0.430168113,-0.186506209,0.944151409,-0.911916963,0.60507805,-0.67319705,-0.718925801,-0.325332127,-0.539675616,0.321589096,-0.451565876,-0.152796578,0.920327702,0.0378035146,-0.369757785,-0.121212324,0.416939892,-0.24552428,-0.644785884,-0.476526227,-0.710373865,-0.531351848,-0.197246028,-0.455658702,-0.11128864,-0.575981179,0.203770676,-0.633778095,-0.353201258,-0.465571933,0.523660235,-0.138567326,-0.306118327,0.198345317,-0.594879038,-0.844650289,-0.807674303,0.222459964,-0.132020767,0.0971294508,0.846076874,1,-0.598327156,0.609972607,-0.382494614,0.44652614,-0.736808432,-0.146597534,-0.713006218,-0.427123869,-0.150321631,0.198920098,-0.080257934,0.223453058,-0.410232388,-0.704442671,-0.267289564,-0.626908611,0.833976419,-0.420936975,-0.631570999,-0.782321454,-0.823581814,-0.594947532,-0.114948763,-0.320189945,0.140703408,-0.48721346,0.0747702399,-0.33502586,-0.614218338,-0.424935638,-0.338456764,0.112479514,-0.715941864,0.475016616,0.505928936,-0.430086858,-0.699175949,-0.107662282,-0.465366487,-0.681850794,-0.559941339,-0.560737534,0.59929786,-0.296883229,-0.3574778,0.231802968,0.175915197,-0.125254149,-0.49838596,-0.740694403,-0.675791014,-0.889509513,0.165864911,-0.177753506,0.200098689,0.108855462,-0.152464282,-0.439698081,-0.428991376,0.327296684,-0.820977522,-0.497225177,-0.54925041,-0.17441684,-0.634078132,0.657129455,0.133349097,0.541072301,0.407833496
Caudoputamen,0.854767597,0.139289159,0.215023412,-0.264472113,0.856917796,0.505892519,0.783976117,0.555922369,0.673960813,0.575568782,0.654823699,-0.246735813,0.338204752,0.744006715,-0.412995645,0.783332355,0.00378074741,0.114985292,0.687738851,0.862664946,0.596626316,0.338784407,-0.350129374,0.874531361,-0.277556949,0.585705354,0.145624985,-0.215323587,-0.177355044,0.585180367,-0.130092168,0.323058701,0.150445468,0.940848593,0.562362008,-0.152818497,0.0368568023,0.877402814,0.24767049,-0.153529618,0.863871509,0.339402768,0.266358591,-0.0222737264,0.497651755,0.00447129976,0.655379086,0.379865215,0.363382886,-0.268357868,0.174028949,0.580881201,-0.456324611,-0.598327156,1,0.110887011,0.141761311,-0.400817616,0.472045335,0.532890005,0.0246141196,0.665661484,0.444356454,0.458903707,-0.309364287,-0.148383936,-0.173740263,0.932142459,0.128123717,0.726301713,-0.161957153,0.531098215,0.507815968,0.859072672,0.947156403,0.760183741,0.250771308,0.449786059,0.067057205,0.128413062,-0.00687688313,0.458338718,0.888332143,-0.0384637074,0.0362209867,0.348915725,0.395709011,0.323783176,0.125680041,-0.266935909,0.593818606,0.504148263,-0.16755996,0.175392951,0.528940954,0.939810059,-0.145358881,0.909408377,0.596971618,0.0751295305,0.25990274,0.449432023,0.985049312,0.578021437,0.247819738,0.454524742,0.393870702,-0.206599399,0.410300633,0.323126297,0.0804630987,0.911824669,0.924716385,0.163363282,0.7167323,-0.121039502,-0.0888712488,-0.290218239,0.736351446,-0.231465851,-0.520871424,0.27472067,-0.290636735
Pedunculopontine nucleus,0.0363279568,0.3751371,0.172359093,0.278643022,0.198851046,0.740751657,0.0633859224,-0.594890537,0.685225838,-0.432086665,0.214143568,-0.0484887811,0.135409889,0.637789597,0.603902041,-0.249470907,0.981935208,-0.2920425,0.0499624941,0.219622565,0.235192636,0.482169899,-0.966864848,0.485655633,0.864230387,0.813131824,0.108270219,0.135883131,0.779907078,0.527552558,-0.991177581,0.145667675,-0.910653847,0.313948855,0.614129414,-0.852355146,-0.554964549,0.0581375799,0.827471326,-0.865259642,0.303978271,-0.695616951,0.983282568,0.348679245,0.495007228,0.603851382,0.232418671,-0.364569743,-0.315781363,0.523391393,-0.211784616,0.510133188,0.790789669,0.609972607,0.110887011,1,0.178638948,0.633180275,-0.733913038,-0.124672626,-0.90724808,-0.347541347,0.634849232,0.236596096,-0.029195027,0.607509174,-0.199447312,-0.114351718,0.190312216,0.146817559,0.576213569,0.331533694,-0.649004678,-0.236464676,-0.16407145,0.234547789,0.571087438,0.451245012,0.654796957,-0.168784641,0.590290105,0.412444853,-0.221075199,-0.511121797,0.111964036,0.780382054,-0.799772471,0.522995946,0.29077709,-0.352354631,0.0590824146,0.0827909345,-0.316564918,-0.274060992,-0.613160626,0.116563985,0.899286189,0.301594011,-0.339147279,0.731559826,0.781802105,0.646307248,0.270150595,-0.087106312,-0.291805891,-0.422494758,0.44011404,0.122053536,0.892141144,0.0815729405,0.417398327,0.23165427,0.0680134842,0.868972318,-0.372608706,-0.319606624,-0.356095805,-0.0178884039,-0.21927442,0.901500595,0.0347498519,0.760475274,0.686161613
Agranular insular area ventral part,0.5864804,0.978661827,0.975195004,0.889310711,0.57881061,-0.320740631,0.126894527,-0.375300832,0.382140678,0.618515142,-0.41755927,0.904581337,0.657306633,0.504732262,-0.50011859,0.560300433,0.315017535,0.888387653,0.786563444,-0.0447762592,0.839687278,-0.465356649,-0.138699467,-0.0695684752,-0.216907325,0.481836649,0.898148915,0.877031669,0.636375276,0.701253465,-0.0524219304,0.936736234,-0.207351439,0.426134038,0.6853453,-0.283695275,-0.816771473,0.235034109,0.579100426,0.122544973,0.0492381749,-0.639095092,0.133758446,0.936694407,0.832278081,0.665567274,0.83428674,0.789957947,0.819344256,0.746965851,-0.193716188,-0.240465266,0.0455342246,-0.382494614,0.141761311,0.178638948,1,0.634837029,-0.29845147,-0.692595669,0.0721755137,-0.571080297,0.813172496,-0.734250677,0.664009522,0.708929744,0.877144836,0.128334327,0.675712177,0.606935427,-0.691054159,0.837417838,-0.44133784,0.210115987,0.254614943,0.654154413,0.903866581,0.901770844,0.660481798,0.731647098,0.880174535,0.87624937,-0.246274291,0.0343016717,0.964217738,0.552388558,-0.342453086,-0.661864289,-0.803227831,0.785195283,0.850814547,-0.424182244,0.804792839,0.796898326,-0.52680309,0.195384237,0.361152974,-0.122202481,-0.644836959,0.57178682,0.528880464,0.739869798,0.214958849,0.776761786,0.760538851,0.696223439,-0.276344086,0.936702468,0.49513377,-0.475792889,0.955026373,0.0627338531,-0.232015095,0.482486523,0.152019426,0.808818371,0.811927675,0.837936119,0.10465553,0.389099391,0.575805943,-0.260711129,0.686265616
Periaqueductal gray,-0.118849755,0.735113367,0.606074985,0.825347283,0.0289608559,-0.0462204692,-0.409586247,-0.830847179,0.208364843,-0.214204973,-0.416319582,0.669118574,0.397206708,0.242473336,0.234238368,-0.247527816,0.762678919,0.30506832,0.106503066,-0.441117486,0.283254352,-0.104095459,-0.462345869,-0.224150959,0.522786394,0.461257956,0.465438349,0.682670879,0.96603268,0.359103339,-0.542666738,0.434329086,-0.695931011,-0.0733621953,0.512202649,-0.51340909,-0.790722424,-0.375327967,0.749609544,-0.288072278,-0.203507269,-0.974347487,0.500785756,0.822027264,0.557060317,0.676199263,0.295271693,0.0417875058,0.0908424218,0.958645539,-0.476012172,-0.0881214078,0.782805408,0.44652614,-0.400817616,0.633180275,0.634837029,1,-0.827193575,-0.739709519,-0.549980117,-0.928348211,0.63374881,-0.535321298,0.467105503,0.929922532,0.488871859,-0.545559104,0.559688363,0.122200623,0.00313559235,0.363354093,-0.889235679,-0.537699757,-0.459134679,0.165356773,0.752632395,0.550329089,0.823405262,0.186090182,0.878713434,0.484313902,-0.766928343,-0.132299834,0.597106538,0.66106144,-0.861642978,-0.266790106,-0.438393583,0.399252503,0.249462312,-0.385769242,0.356860841,0.28917155,-0.986599253,-0.381017208,0.86685185,-0.367717071,-0.901599897,0.809865223,0.704628002,0.624124166,-0.259310141,0.0562401859,0.0892792461,-0.103527112,-0.0217936435,0.745310795,0.614172161,-0.533944787,0.801390813,-0.273865265,-0.597353611,0.766081586,-0.445996895,0.329062308,0.300003427,0.611035571,-0.559865673,0.894438369,0.578021023,0.0694055432,0.970705837
Dorsal part of the lateral geniculate complex,0.280442964,-0.449665037,-0.181122858,-0.638405732,0.282158438,-0.192961029,0.19488524,0.980125344,-0.324678815,0.472484802,0.481518453,-0.310228773,0.152078797,-0.223920772,-0.665933573,0.492108972,-0.821483677,0.0668199365,0.1290725,0.217389282,-0.107575726,0.124641073,0.547405084,0.20133453,-0.772667206,-0.35578614,-0.350752769,-0.54924713,-0.801139951,-0.337152415,0.680429566,-0.23919862,0.924710342,0.219298716,-0.205747966,0.777255345,0.750015397,0.275238008,-0.519519338,0.655669917,0.404255127,0.903231864,-0.637974844,-0.434364447,-0.212124901,-0.783911961,0.0329577921,0.271966618,0.20463174,-0.635985973,0.024358187,0.183483208,-0.79508058,-0.736808432,0.472045335,-0.733913038,-0.29845147,-0.827193575,1,0.681717507,0.580389085,0.776572609,-0.392238797,0.328363064,-0.512866726,-0.595615806,-0.218574232,0.518038586,-0.011514951,0.308890437,-0.366776335,-0.241557642,0.981793998,0.524638039,0.63071569,0.213108524,-0.492959226,-0.32785325,-0.462615086,-0.16291613,-0.680753206,-0.334976229,0.758509948,0.614018958,-0.37455231,-0.394349186,0.992200314,-0.0226963482,-0.0516536529,-0.126206444,0.147625653,0.552113843,-0.141724869,0.241377164,0.87488908,0.316508858,-0.771096296,0.406157653,0.807610178,-0.494045074,-0.425811179,-0.315321533,0.31535918,0.119196348,0.0423097042,0.355750003,0.188540015,-0.466991271,-0.518814784,0.0108195436,-0.461887883,0.463673209,0.582342623,-0.567632671,0.823686136,-0.118715816,-0.0559551922,-0.465882977,0.390944483,-0.909892896,-0.642796041,-0.483879383,-0.878704521
Retrosplenial area dorsal part,0.0418192293,-0.696370192,-0.556579876,-0.932895425,0.171959143,0.520680097,0.200734882,0.805607803,-0.0192751755,-0.124713268,0.902794503,-0.832966183,-0.0605063707,-0.00720564515,-0.0137337296,0.0668027761,-0.303311497,-0.598276665,-0.214560601,0.431831704,-0.358119779,0.741332374,-0.0746548083,0.630497185,-0.0731339667,-0.00601721086,-0.752095534,-0.938492758,-0.598719814,-0.314961087,0.00932900658,-0.620438922,0.416861254,0.268910475,-0.0974643075,0.337747808,0.805470103,0.230239349,-0.224274585,-0.00967952742,0.652776325,0.776712836,-0.00946047492,-0.679520538,-0.270020442,-0.728548924,-0.203969772,-0.379142531,-0.430142474,-0.671142311,-0.0369819057,0.714595379,-0.287025531,-0.146597534,0.532890005,-0.124672626,-0.692595669,-0.739709519,0.681717507,1,-0.0976726316,0.872199438,-0.35004295,0.911784171,-0.918136236,-0.542979223,-0.834357492,0.417116997,-0.20718207,0.146487009,0.388853111,-0.429673783,0.799098847,0.289252697,0.438318474,0.085506741,-0.555358173,-0.46501611,-0.336275875,-0.6753643,-0.734737281,-0.489565736,0.786480784,0.260997075,-0.809070246,-0.109846996,0.644643306,0.71095012,0.572019369,-0.804698296,-0.220200736,0.881888964,-0.803650496,-0.34769533,0.753152164,0.340264885,-0.335589177,0.739729229,0.949360833,-0.2670203,-0.131633219,-0.22038014,0.446898585,-0.3258109,-0.559705586,-0.28445991,0.68374113,-0.88942719,-0.130885756,0.315781527,-0.665708686,0.655643316,0.808580641,-0.196642314,0.53984774,-0.782695824,-0.743591062,-0.945892585,0.209222905,-0.499775693,-0.967399477,0.187116034,-0.780766305
